dt_sale;id_sku;ds_sku;ds_category;ds_product_line;ds_brand_segment;ds_tecnology;qt_sale;vl_sale_price
2020-03-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;7631;175378,12
2020-04-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;34362;839830,3626
2020-04-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;30599;820997,9818
2020-04-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;15021;349409,8336
2020-04-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;100122;1756149,429
2020-04-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;30497;720662,812
2020-04-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;19075;296625,0778
2020-04-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;10601;392903,7822
2020-04-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;9308;394674,371
2020-04-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;7689;297884,5924
2020-04-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;4826;258800,4885
2020-04-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;33927;699580,22
2020-04-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;29170;772736,5845
2020-04-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;28610;734135,2079
2020-04-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;16903;393181,65
2020-04-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;5710;116209,6247
2020-04-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;104992;1935005,519
2020-04-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;96294;1630259,616
2020-04-01 00:00:00;18;Play4;Innovation Shoes;Shoes;Core;AeroKnit;49714;899833,6475
2020-04-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;72302;1280475,693
2020-04-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;68760;1347706,874
2020-04-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;20529;411402,4124
2020-04-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;236546;2997046,508
2020-04-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;90966;1550983,802
2020-04-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;76239;1494293,002
2020-04-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;31161;418808,4349
2020-04-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;109683;1638672,218
2020-04-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;87894;1820303,458
2020-04-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;17725;299557,4592
2020-04-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;13659;331240,4145
2020-04-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;8998;291000,3189
2020-04-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;181030;1623841,073
2020-04-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;32328;307770,613
2020-04-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;25904;414996,9481
2020-04-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;16033;183740,6132
2020-04-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;13886;369098,6052
2020-04-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;8244;196062,0759
2020-05-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;37751;927928,1146
2020-05-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;32358;883067,1232
2020-05-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;16552;385999,7547
2020-05-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;116176;2070274,109
2020-05-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;34981;805968,6568
2020-05-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;21089;328355,9728
2020-05-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;10688;389374,9627
2020-05-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;9171;383806,8957
2020-05-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;7615;296463,1165
2020-05-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;4760;255239,5005
2020-05-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;43859;922359,667
2020-05-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;37988;969849,9545
2020-05-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;37171;962730,7206
2020-05-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;22214;529147,7833
2020-05-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;7359;153362,8242
2020-05-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;134673;2519736,153
2020-05-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;119841;2019321,399
2020-05-01 00:00:00;18;Play4;Innovation Shoes;Shoes;Core;AeroKnit;35889;661805,2717
2020-05-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;91087;1616810,831
2020-05-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;86610;1752988,406
2020-05-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;38851;787908,7923
2020-05-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;286362;3656846,946
2020-05-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;90271;1584263,098
2020-05-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;91051;1720864,04
2020-05-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;37205;505619,5538
2020-05-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;131533;2037460,037
2020-05-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;104051;2021710,937
2020-05-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;21653;371567,0241
2020-05-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;15923;392350,7613
2020-05-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;10792;366506,6099
2020-05-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;211954;1918186,909
2020-05-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;36708;354232,2666
2020-05-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;30815;504750,8312
2020-05-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;18856;217796,0568
2020-05-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;13986;370084,3224
2020-05-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;8468;205703,5541
2020-06-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;41511;997516,0087
2020-06-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;35263;998649,0974
2020-06-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;19822;489018,4019
2020-06-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;127211;2310152,133
2020-06-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;38894;910119,6683
2020-06-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;24328;374665,9516
2020-06-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;10113;371569,6975
2020-06-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;8490;360676,7146
2020-06-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;7195;276599,7202
2020-06-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;4599;246632,5166
2020-06-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;48548;1071956,114
2020-06-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;42552;1146361,256
2020-06-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;41144;1069354,309
2020-06-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;24591;618726,7675
2020-06-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8263;171874,5586
2020-06-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;166308;3274606,89
2020-06-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;149755;2614733,245
2020-06-01 00:00:00;18;Play4;Innovation Shoes;Shoes;Core;AeroKnit;22421;426462,037
2020-06-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;110725;2062814,381
2020-06-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;104161;2238432,614
2020-06-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;65167;1354187,518
2020-06-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;313867;4042618,894
2020-06-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;89093;1601015,539
2020-06-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;102200;2057296,464
2020-06-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;41400;376745,3871
2020-06-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;162307;2562835,529
2020-06-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;118066;2321177,696
2020-06-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;24594;430656,467
2020-06-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;17945;448267,6965
2020-06-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;11873;395973,1268
2020-06-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;230726;2118069,08
2020-06-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;44923;442048,3948
2020-06-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;34892;591436,2135
2020-06-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;21179;253733,9564
2020-06-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;15581;389373,9143
2020-06-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;9337;236977,7109
2020-07-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;40838;1032392,412
2020-07-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;34905;1012255,227
2020-07-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;19185;475603,8755
2020-07-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;130504;2413032,855
2020-07-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;40114;950715,1354
2020-07-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;25423;391527,3483
2020-07-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;6932;251868,6982
2020-07-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;5924;247406,1464
2020-07-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;4932;202382,2092
2020-07-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;2820;151213,1902
2020-07-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;50385;1107976,359
2020-07-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;43523;1186888,447
2020-07-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;42665;1131057,949
2020-07-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;25364;650858,0913
2020-07-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8400;173293,5204
2020-07-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;177666;3528459,954
2020-07-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;162671;3027313,081
2020-07-01 00:00:00;18;Play4;Innovation Shoes;Shoes;Core;AeroKnit;10009;193974,8726
2020-07-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;121173;2377418,582
2020-07-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;110156;2499458,1
2020-07-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;87103;1914539,574
2020-07-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;316678;4138986,785
2020-07-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;86348;1607805,627
2020-07-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;103593;1976559,757
2020-07-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;42752;389047,4558
2020-07-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;169394;2689986,4
2020-07-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;115883;2326941,941
2020-07-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;24388;432646,8489
2020-07-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;18012;465453,0385
2020-07-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;12065;380181,5987
2020-07-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;223899;2075550,25
2020-07-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;44358;436933,4955
2020-07-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;34705;592429,5471
2020-07-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;20292;246349,0186
2020-07-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;14357;373587,5898
2020-07-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;8578;212408,0775
2020-08-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;40837;1040538,471
2020-08-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;35835;1062891,85
2020-08-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;20363;507055,369
2020-08-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;133864;2483190,289
2020-08-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;40769;945851,1619
2020-08-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;25729;398551,9622
2020-08-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;4980;183075,9041
2020-08-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;4178;176293,407
2020-08-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;3549;147942,5818
2020-08-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1702;91282,51906
2020-08-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;48883;1058819,229
2020-08-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;41395;1130920,054
2020-08-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;41068;1093239,364
2020-08-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;23918;608487,2763
2020-08-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8044;164919,2709
2020-08-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;188916;3765100,226
2020-08-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;173915;3262649,372
2020-08-01 00:00:00;18;Play4;Innovation Shoes;Shoes;Core;AeroKnit;3664;70544,44713
2020-08-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;129225;2531518,408
2020-08-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;117284;2649465,752
2020-08-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;100084;2174844,096
2020-08-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;310409;4047742,762
2020-08-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;87391;1693652,645
2020-08-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;103398;1945953,913
2020-08-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;42682;584323,1029
2020-08-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;176368;2754880,121
2020-08-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;113924;2312660,979
2020-08-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;23954;429986,8312
2020-08-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;17947;458389,1089
2020-08-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;11990;413206,8956
2020-08-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;212574;1976943,398
2020-08-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;46525;464325,2111
2020-08-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;33440;572507,717
2020-08-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;19595;233965,0909
2020-08-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;17523;458777,9623
2020-08-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;10327;244149,165
2020-09-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;43437;1096352,886
2020-09-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;37149;1118940,052
2020-09-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;19764;491349,1133
2020-09-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;141580;2636220,227
2020-09-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;43115;1000284,378
2020-09-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;25927;409400,4052
2020-09-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;3762;136146,8933
2020-09-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;3159;133792,6373
2020-09-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;2727;105948,3457
2020-09-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1380;74038,24504
2020-09-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;53645;1185571,162
2020-09-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;45178;1254158,193
2020-09-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;45507;1214131,606
2020-09-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;26229;670696,9021
2020-09-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8841;185402,2758
2020-09-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;197365;3927568,996
2020-09-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;178730;3365496,599
2020-09-01 00:00:00;18;Play4;Innovation Shoes;Shoes;Core;AeroKnit;471;9151,03305
2020-09-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;132703;2614266,222
2020-09-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;125038;2825869,365
2020-09-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;104976;2280090,084
2020-09-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;321319;4231780,197
2020-09-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;84969;1607613,991
2020-09-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;102955;1777007,73
2020-09-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;42914;587492,9617
2020-09-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;178987;2797581,264
2020-09-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;115602;2308575,634
2020-09-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;23964;433278,0696
2020-09-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;18030;458164,6821
2020-09-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;12281;421514,8164
2020-09-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;212839;1981532,706
2020-09-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;39840;400398,6522
2020-09-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;32175;547308,8526
2020-09-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;19101;233994,5406
2020-09-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;20892;584992,994
2020-09-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;11919;270451,5392
2020-10-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;44863;1116197,038
2020-10-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;37726;1130293,754
2020-10-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;23073;565772,5342
2020-10-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;188043;3522055,539
2020-10-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;58224;1379929,059
2020-10-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;35586;604265,4847
2020-10-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;3863;139326,4642
2020-10-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;3305;130042,3141
2020-10-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;2784;107480,9833
2020-10-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1463;78493,26838
2020-10-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;53760;1158007,053
2020-10-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;45583;1217084,061
2020-10-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;45798;1203120,346
2020-10-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;26823;665210,8529
2020-10-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8981;191674,8564
2020-10-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;196186;3870764,182
2020-10-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;176945;3308878,397
2020-10-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;131955;2558612,402
2020-10-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;126947;2888065,127
2020-10-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;102890;2224489,417
2020-10-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;320082;4308305,94
2020-10-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;84807;1591839,797
2020-10-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;104151;1576852,475
2020-10-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;43260;592232,2746
2020-10-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;193407;3059699,575
2020-10-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;119576;2378369,423
2020-10-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;24533;437181,3608
2020-10-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;18721;482447,3469
2020-10-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;12557;435102,156
2020-10-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;206796;1937679,642
2020-10-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;37596;375213,3548
2020-10-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;30895;525528,687
2020-10-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;18369;227228,0766
2020-10-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;26626;762846,9672
2020-10-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;15199;341684,4769
2020-11-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;47616;1229465,997
2020-11-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;40374;1189428,895
2020-11-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;24677;609045,3708
2020-11-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;198423;3738304,591
2020-11-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;62177;1479214,414
2020-11-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;38250;644906,8974
2020-11-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;5509;185573,3972
2020-11-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;4725;184810,187
2020-11-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;4263;167026,5804
2020-11-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;2544;136438,8781
2020-11-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;57000;1236331,215
